x,y,yaw
0.6523563106344081,-0.7004374343947009,-1.5707963267948968
0.6523563106344081,-0.7204374343947009,-1.5707963267948968
0.6523563106344081,-0.7404374343947009,-1.5707963267948968
0.6523563106344081,-0.7604374343947009,-1.5707963267948968
0.6523563106344081,-0.7804374343947009,-1.5707963267948968
0.6490225049499945,-0.7993443859628541,-1.7453292519943298
0.642456189579901,-0.8173851891712035,-1.9198621771937627
0.6328568786939323,-0.8340116833433505,-2.0943951023931957
0.6205162424958726,-0.8487186808672864,-2.2689280275926285
0.6058092449719367,-0.8610593170653461,-2.443460952792061
0.5891827507997897,-0.8706586279513149,-2.617993877991494
0.5711419475914402,-0.8772249433214083,-2.7925268031909267
0.5522349960232871,-0.880558749005822,-2.9670597283903595
0.5330363742513494,-0.880558749005822,-3.1415926535897922
0.5141294226831963,-0.8838925546902356,-2.9670597283903595
0.49608861947484684,-0.8904588700603291,-2.7925268031909267
0.4794621253026998,-0.9000581809462979,-2.617993877991494
0.464755127778764,-0.9123988171443576,-2.443460952792061
0.45241449158070424,-0.9271058146682934,-2.2689280275926285
0.4428151806947354,-0.9437323088404405,-2.0943951023931957
0.436248865324642,-0.9617731120487899,-1.9198621771937627
0.4329150596402284,-0.980680063616943,-1.7453292519943298
0.4329150596402284,-0.9998786853888807,-1.5707963267948968
0.436248865324642,-1.0187856369570338,-1.3962634015954638
0.4428151806947354,-1.0368264401653833,-1.2217304763960308
0.45241449158070424,-1.0534529343375303,-1.0471975511965979
0.464755127778764,-1.068159931861466,-0.8726646259971649
0.4794621253026998,-1.0805005680595259,-0.6981317007977319
0.49608861947484684,-1.0900998789454948,-0.5235987755982989
0.5141294226831963,-1.0966661943155882,-0.34906585039886595
0.5330363742513494,-1.1000000000000019,-0.174532925199433
0.5522349960232871,-1.1000000000000019,-5.551115123125783e-17
0.5711419475914402,-1.0966661943155882,0.1745329251994329
0.5891827507997897,-1.0900998789454948,0.34906585039886584
0.6058092449719367,-1.0805005680595259,0.5235987755982988
0.6205162424958726,-1.068159931861466,0.6981317007977318
0.6328568786939323,-1.0534529343375303,0.8726646259971648
0.642456189579901,-1.0368264401653833,1.0471975511965976
0.6490225049499945,-1.0187856369570338,1.2217304763960306
0.6523563106344081,-0.9998786853888807,1.3962634015954636
0.6523563106344081,-0.980680063616943,1.5707963267948966
0.6556901163188218,-0.9617731120487899,1.3962634015954636
0.6622564316889152,-0.9437323088404405,1.2217304763960306
0.671855742574884,-0.9271058146682934,1.0471975511965976
0.6841963787729437,-0.9123988171443576,0.8726646259971647
0.6989033762968796,-0.9000581809462979,0.6981317007977317
0.7155298704690266,-0.8904588700603291,0.5235987755982987
0.733570673677376,-0.8838925546902356,0.34906585039886573
0.7524776252455292,-0.880558749005822,0.17453292519943278
0.7716762470174668,-0.880558749005822,-1.6653345369377348e-16
0.7916762470174669,-0.880558749005822,-1.6653345369377348e-16
0.8116762470174669,-0.880558749005822,-1.6653345369377348e-16
0.8316762470174669,-0.880558749005822,-1.6653345369377348e-16
0.8516762470174669,-0.880558749005822,-1.6653345369377348e-16
0.8716762470174669,-0.880558749005822,-1.6653345369377348e-16
0.891676247017467,-0.880558749005822,-1.6653345369377348e-16
0.911676247017467,-0.880558749005822,-1.6653345369377348e-16
0.931676247017467,-0.880558749005822,-1.6653345369377348e-16
0.951676247017467,-0.880558749005822,-1.6653345369377348e-16
0.971676247017467,-0.880558749005822,-1.6653345369377348e-16
0.991676247017467,-0.880558749005822,-1.6653345369377348e-16
1.011676247017467,-0.880558749005822,-1.6653345369377348e-16
1.031676247017467,-0.880558749005822,-1.6653345369377348e-16
1.051676247017467,-0.880558749005822,-1.6653345369377348e-16
1.071676247017467,-0.880558749005822,-1.6653345369377348e-16
